#Compiled by SeeTweet 2.2.0.
#Search performed at 2018-11-04 17:28
#Search location: Ukraine. 4-location coverage points (Kiev, Lviv, Donetsk, Odessa)
day,year,month,date,hour,minute,second,source,city,state,lat,long,uid,tid,center,incl
Tue,2018,10,30,11,54,37,knowncity,kiev,unk,kiev,UA,294637256,1057239347160932354,"Жоден лях не ступить на землі Львівськії!.. бо вони всіяні бомжами"©  Цитата  сделавшая мне настроение на целый де… https://t.co/mfNgnnfEXY
Tue,2018,11,06,12,45,29,knowncity,донецк,unk,донецк,UA,4081361609,1059788863063949312,А я-то думаю  что-то в копеечку им влетит  а оно воно как)))) 🤣🤣🤣 https://t.co/If9KfSsDli
Tue,2018,11,06,12,26,18,knowncity,kyiv,unk,kyiv,UA,865968912214708224,1059784034925113344,Глянув під кінець ранкове засідання Ради. Трохи здивувало  як борцуни на Луцика і Дядю Васю стартували. Думаю  чого… https://t.co/JstNsLuEPp
Mon,2018,11,05,07,17,52,knowncity,кривой рог,unk,кривой рог,UA,2824639127,1059344026850246656,Кто ще не знав яка Катя  прочитайте пост. Багато хто каже що це і був каталізатор нападу на неї. А в ваших містах я… https://t.co/vOSa08WKfE
Sat,2018,11,03,10,16,49,knowncity,донецк,unk,донецк,UA,889894285562302465,1058664287747629057,@CezarLaLv @UA_Junta це інша тема твіту. я писав  шо мало кто уйде з авто. били дороги і будуть надалі. не буде кон… https://t.co/7KNkAdYUy6
Tue,2018,10,30,07,33,43,knowncity,kyiv,unk,kyiv,UA,3300250150,1057173690612441088,Єто такоі жлобства пєйсать кокая у ково куртачька Єто такоі жлобства пєйсать кокая у ково квортіра Єто такоі жлобст… https://t.co/6YvrOXwD6z
Tue,2018,11,06,10,30,07,knowncity,kiev,unk,kiev,UA,99552975,1059754795374993409,Делай то  что любишь  делай это от сердца. 🔥 Наша видеоработа для группы #Otorvald на песню  которая стала гимном л… https://t.co/g4z0eAHIQQ
Mon,2018,11,05,21,14,06,knowncity,київ,unk,київ,UA,1059452797815525376,1059554471469072390,#ARMYSelcaDay #ARMY #BTS А шо? Всем можно  а мне нельзя что-ли?😄😂 (Боже ну я і страшна... .Хотя на фоне Чонгука все… https://t.co/yIZXvtYn3W
Mon,2018,11,05,20,54,18,knowncity,lviv,unk,lviv,UA,764910736128798720,1059549491123118082,Еду в машине: Радио:І так новий хіт від МелОвіна "З тобою  зі мною і годі" Я:ащадчввжажазусб Слушаем  я добавлю зву… https://t.co/XwJJnqHETV
Mon,2018,11,05,17,03,19,knowncity,київ,unk,київ,UA,829375610862592004,1059491359005069312,*розказую про те  як ми з дєвками робили циганочку* *згадую  як колись з подругою організували наше "весілля" і пок… https://t.co/Mk3AR50lwx
Mon,2018,11,05,08,46,02,knowncity,київ,unk,київ,UA,2858553316,1059366214932279296,@CheKhoD @120DyK784yz_0_4 @hu_lviv У тому і біда  що це наші борцуни. Якщо ти не можеш хоча б промовчати на тему то… https://t.co/FzQaCXQ04Y
Sun,2018,11,04,01,20,11,knowncity,киев,unk,киев,UA,923920592,1058891627001982976,@puma_7953 @Ukropivna1 @lysytsyn7410 Я не строю язык  нацию и государство на БУКВАХ. :) Да и вообще  возьмите любую… https://t.co/4Vuc3wMGpy
Sat,2018,11,03,14,08,19,knowncity,київ,unk,київ,UA,2232888368,1058722543731908608,@altnik1 А после шарфов і табакерок за всю вашу історию что-то менялось? Так отож...
Fri,2018,11,02,20,23,02,knowncity,тернопіль,unk,тернопіль,UA,2319078085,1058454459695685632,Що можете сказати про це? Можливо тому нам пудрять мозок засиллям сексу і сексуальних збочень?  "Я только хотел выс… https://t.co/FmpinOC8Y3
Thu,2018,11,01,13,52,34,knowncity,київ,unk,київ,UA,911965654328201216,1057993805952114688,Мені все ж дають дівчинку на допомогу. Півголови збрито  шкіряні штани  російська мова і слово «шо»  де має бути «ч… https://t.co/fdO2HCfw7V
Thu,2018,11,01,13,13,31,knowncity,николаев,unk,николаев,UA,498240832,1057983976877551617,Мой друг сегодня дал мне прозвище «Украина». Не потому что рідна  а потому что вільна і незалежна! 😂💃🏻
Wed,2018,10,31,18,39,46,knowncity,kyiv,unk,kyiv,UA,184910130,1057703693695508480,@imeninemae там везде фемповістка і гендерфлюід (что одобряю) но! я посмотрела весь сезон и так и не поняла в каком… https://t.co/TWM79ieqJu
Wed,2018,10,31,17,28,58,knowncity,київ,unk,київ,UA,442193103,1057685878150180866,"Вы серьёзно думаете  что можно было 100 лет гнить в совке  пока люди работали над своим уровнем жизни..." - А якщо… https://t.co/iDCPY72gep
Wed,2018,10,31,15,21,23,knowncity,киев,unk,киев,UA,1109207672,1057653770396622848,@pankratievao бля  жестко  попитайся її чи то її речі взагалі і чи має вона право щось за них казати  но если что -… https://t.co/ATbrMbdfDq
Wed,2018,10,31,06,09,36,knowncity,одесса,unk,одесса,UA,828209837628600323,1057514906436673537,43. Та щось сказало: "Стій! Спинись  дитино  що ти твориш?" І із дзеркал душі твоїй Лилась вода — і просто в море.… https://t.co/riFlKCwgq7
Mon,2018,10,29,14,33,11,knowncity,київ,unk,київ,UA,859138469922316288,1056916865589673989,вмовила себе поміряти температуру (37 2)  сходила в магазин за імбирем і лимоном і фіточаєм упаковка фіточаю обіцяє… https://t.co/4h7D0C4Mqh
Sun,2018,10,28,08,42,03,knowncity,kiev,unk,kiev,UA,285572726,1056466110609084417,Перед тим  як почати вийобуватися  завжди згадую цитату Хармса: «Хвилищевский ел клюкву  стараясь не морщиться. Он… https://t.co/lk43TAbaSd
Tue,2018,11,06,22,17,48,knowncity,воронеж,unk,воронеж,UA,3405635445,1059932892997042176,Хочу пожрать чего-то острого жирного чтоб прям масло текло на руки. Но  гастрит(привет мда) и ты просто-напросто бо… https://t.co/vEVc3V3I05
Tue,2018,11,06,16,40,12,knowncity,kyiv,unk,kyiv,UA,3300250150,1059847930037846017,@AHTOH_uait @X__OBK Сміщно єбать як. Що дійсно сміщно  так це те  як суміщується "парахаботав нада вєщать" + "чьому… https://t.co/qgtRmtZH1r
Tue,2018,11,06,12,26,18,knowncity,kyiv,unk,kyiv,UA,865968912214708224,1059784034925113344,Глянув під кінець ранкове засідання Ради. Трохи здивувало  як борцуни на Луцика і Дядю Васю стартували. Думаю  чого… https://t.co/JstNsLuEPp
Tue,2018,11,06,09,10,58,knowncity,poltava,unk,poltava,UA,302425104,1059734877602504704,"Парад ідіотів маст гоу он" - інакше нові подробиці справи Ганзюк не назвеш. Виявляється  Ганзюк сама замовила шоу… https://t.co/UG4a0FOeBw
Mon,2018,11,05,19,13,17,knowncity,poltava,unk,poltava,UA,302425104,1059524066116288513,@v_stus @compdemon Муся он купив собі куртяк за 70 тис грн  а спитай як у нього справи - теж почне нити  що вимушен… https://t.co/jk8mv6zffC
Mon,2018,11,05,18,42,07,knowncity,донецьк,unk,донецьк,UA,964757948533755904,1059516225196302336,@patriotochka_ua упсарин і в ліжечко  он снимет ломку
Mon,2018,11,05,09,24,32,knowncity,kharkiv,unk,kharkiv,UA,802818937,1059375904470822912,В кафе: -доминик уступай марку  а то он плачет! —входит Клеопатра и Антоний і пиздять всіх дрючками
Sun,2018,11,04,20,00,18,knowncity,kyiv,unk,kyiv,UA,143525230,1059173512844337157,@tarasmi Тут вже активісти самі винні  бо не змогли зібрати багато людей. І чого збирались - не ясно. Он солдати ко… https://t.co/p9BCueW8o1
Sun,2018,11,04,14,34,53,knowncity,lviv,unk,lviv,UA,422574971,1059091620149243904,@sokyra_party @Big_Lerowski Ну он в Німеччині легалізували  і шо  сильно помогло?
Sun,2018,11,04,06,16,13,knowncity,запоріжжя,unk,запоріжжя,UA,1382229756,1058966127030738944,@odessit_UKR @NikoHunta Ага. Один раз Пєтя сказав «дорогенька» і бльо сраки аж палахнули  «да как он смєєт так гово… https://t.co/3ywbi5pnoK
Sat,2018,11,03,15,46,18,knowncity,київ,unk,київ,UA,762373813359214592,1058747204393951232,- Він ішов за ручку зі своєю дівчиною  а усміхався і  підморгував мені. - Ну да  он мудак... Но с хорошим вкусом.
Sat,2018,11,03,13,49,03,knowncity,львів,unk,львів,UA,2402808375,1058717694416117762,@LvivGosDep @Gorsha81 @compdemon Це є оте "несвідоме" за Фройдом. А може страхується на випадок  як за сраку візьму… https://t.co/sXk7z3cdLv
Fri,2018,11,02,06,00,39,knowncity,kyiv,unk,kyiv,UA,866592290768400384,1058237433135869952,@chastime @Kostyanchh А шо не обмежили? Он скільки цікавих ігр тільки по підписці працює... Хаус не хоче їх оплатит… https://t.co/uQG5L4CZg4
Thu,2018,11,01,20,31,58,knowncity,запоріжжя,unk,запоріжжя,UA,1382229756,1058094316588068864,@JahooKi @ruslan_j5 А ще таке -  "А по тєлєку гаварілі  шо в Криму - пално Рашен. Ти прєдставляєш какое брехло  а?… https://t.co/YhcGkF1DRG
Thu,2018,11,01,11,34,23,knowncity,kyiv,unk,kyiv,UA,2408853578,1057959031686549504,Еще одна важная тема дня – визит Меркель в Украину.   @radiosvoboda  а с ними і #КрымРеалии покажут в прямом  эфире… https://t.co/gbh4AC2hwt
Tue,2018,10,30,20,52,07,knowncity,kiev,unk,kiev,UA,314103707,1057374613309677569,Російське ток-шоу.  Головний ворог - Порошенко. Так і кажуть "дай бог он не победит." Найкращий бажаний кандидат -… https://t.co/TNFVD6OSON
Tue,2018,10,30,12,08,33,knowncity,kyiv,unk,kyiv,UA,159421173,1057242854349774848,@tinawine @Winter_MD Медицина не потрібна. Он у мене бабка шкарпеткою лікувалась все життя і нічо. Придумають цих д… https://t.co/hcRw5A3ZGP
Tue,2018,10,30,10,51,23,knowncity,одеса,unk,одеса,UA,824380640766345222,1057223431714979840,@Nightfordreams Та і поява Хелли для Тора з Локкі була б не така несподівана. Це було б щось з розряду: "То он ти яка  коли одягнута"
Mon,2018,10,29,21,05,20,knowncity,lviv,unk,lviv,UA,1447043952,1057015553045487617,Кам он  я ж для того і додаю відео в "вибрані"  щоб вони нікуди не ділися і там лишалися настільки довго  наскільки… https://t.co/FEiW4jJkAZ
Mon,2018,10,29,17,38,20,knowncity,lviv,unk,lviv,UA,219293040,1056963460096016384,@Nympha_Blin дроздовський он з іспанської перекладав. і що це йому дало ;)
Sun,2018,10,28,15,59,06,knowncity,харьков,unk,харьков,UA,835233908975357952,1056576096370597888,Сегодня такую прекрасную историю услышал от соседа (он из России  это важно) в общаге: Разговаривал он чего-то с ка… https://t.co/jf0zHFrUxh
